content_traduzido,spacy_lemma,sentiment,sentiment_predicted
"aplicativo bom facil navegar porem nao gostei dessa taxa pagamos incluida app correio brasil entregar pois fretes trazer ca ja sao bem altos contar compras possuem selo frete gratis determinado preco compra incluem preco frete hora pagar selo entao nao achei tao legal","['aplicativo', 'bom', 'facil', 'navegar', 'por', 'gostar', 'taxa', 'pagamos', 'incluer', 'app', 'correio', 'entregar', 'frete', 'trazer', 'bem', 'alto', 'contar', 'compra', 'possuir', 'selo', 'frete', 'Gratis', 'determinar', 'precor', 'compra', 'incluir', 'preco', 'frete', 'hora', 'pagar', 'selo', 'entao', 'achar', 'tao', 'legal']","sadness","disgust"
"aplicativo horrivel nao mostra vendedor online estando cliente tenta fazer compra aparece falsa informacao vendedor inativo ha tempo cliente desiste ficar logando computador tempo inteiro data ultimo acesso apareca recente pessimo realmente frustrante","['aplicativo', 'horrivel', 'nao', 'mostrar', 'vendedor', 'onlinar', 'estar', 'cliente', 'tentar', 'fazer', 'compra', 'aparecer', 'falso', 'informacao', 'vendedor', 'inativo', 'tempo', 'cliente', 'desistir', 'ficar', 'logar', 'computador', 'tempo', 'inteiro', 'data', 'ultimo', 'acesso', 'aparecar', 'recente', 'pessimo', 'realmente', 'frustrante']","anger","erro"
"aplicativo shopee eficaz sentido tudo vc procura encontrar varios precos opcao produtos falo sentido produto novo produto usado entretanto porum lado outro produto entregue conforme anunciado vendedor poderia estrelas podemos sempre evoluir melhora darei estrelas aplicativo shopee bom duvidas so agradecer","['aplicativo', 'eficaz', 'sentido', 'procurar', 'encontrar', 'vario', 'preco', 'opcao', 'produto', 'falo', 'sentido', 'produto', 'novo', 'produto', 'usar', 'Porum', 'lado', 'produto', 'entregar', 'anunciar', 'vendedor', 'poder', 'estrela', 'poder', 'sempre', 'evoluir', 'melhora', 'darei', 'estrela', 'aplicativo', 'shopee', 'bom', 'duvir', 'agradecer']","happiness","happiness"
"app so trava toda hora ficar fechando abrindo aplicativo porque touch corresponder nada nao importa faca voce nao consegue sair pagina aplicativo travou ruim mal intuitivo unico ponto bom variedade loja cupons preco","['trar', 'hora', 'ficar', 'fechar', 'abrir', 'aplicativo', 'touch', 'corresponder', 'importar', 'facar', 'voce', 'conseguir', 'sair', 'pagina', 'aplicativo', 'travar', 'ruim', 'mal', 'intuitivo', 'unico', 'ponto', 'bom', 'variedade', 'lojar', 'cupons', 'preco']","anger","disgust"
"receio comprar shopee mercadoria nao entregue nao gostar produtos entao resolvir dar chance bem satisfeita produtos comprei sao qualidade unico problema entrega resolveram prontidao recomendo","['receiar', 'comprar', 'shopee', 'mercadoria', 'entregar', 'gostar', 'produto', 'entao', 'resolvir', 'dar', 'chance', 'bem', 'satisfeito', 'produto', 'comprei', 'sao', 'qualidade', 'unico', 'problema', 'entregar', 'resolver', 'prontidao', 'recomer']","surprise","happiness"
"umas semanas pra ca acontecido alguns bugs voce desliza feed pisca volta pro inicio menos duas vezes acabo sempre perdendo olhando","['semana', 'acontecer', 'bugs', 'deslizar', 'feed', 'pisca', 'volta', 'inicio', 'menos', 'vez', 'acabo', 'sempre', 'perder', 'olhar']","disgust","erro"
"adoro comprar shopee acho super facil precos sao otimos acho atendimento publico deixa desejar trata duvida simples espero melhore nisso porque resto otimo","['adorar', 'comprar', 'shopee', 'achar', 'super', 'facil', 'preco', 'otimos', 'achar', 'atendimento', 'publico', 'deixar', 'desejar', 'trato', 'duvida', 'simples', 'espero', 'melhore', 'resto', 'otimo']","sadness","happiness"
"app aparentemente vc fica admirando precos tao baixos sao rosto espantado vc confirma compra valor dobra triplica ate nao acho legal rosto zangado pq enganam assim pq nao colocam preco real prefiro shein mil vezes la menos frete gratis acima reais assim muita coisa barata gente inda consegue desconto desinstalando so ilusao rosto aborrecido","['appr', 'aparentemente', 'ficar', 'admirar', 'preco', 'baixo', 'sao', 'rosto', 'espantar', 'confirmar', 'compra', 'valor', 'dobrar', 'triplico', 'acho', 'legal', 'rosto', 'zangar', 'enganar', 'assim', 'nao', 'colocar', 'preco', 'real', 'prefiro', 'shein', 'vez', 'menos', 'frete', 'acima', 'real', 'assim', 'coisa', 'barato', 'gente', 'inda', 'conseguir', 'desconto', 'desinstalar', 'so', 'ilusao', 'rosto', 'aborrecer']","disgust","anger"
"aplicativo sensacional leque opcoes valores porem entrega pessima demora compra dentro proprio estado demora dias chegar chega data vem informativo q vai demorar dias uteis devido alta demanda mesma correios entao sempre cancela devido demora chegar ja passou hora ter transportadora honesta fazer servico","['aplicativo', 'sensacional', 'leque', 'opcoes', 'valor', 'por', 'entrega', 'pessimo', 'compra', 'dentro', 'proprio', 'estar', 'demora', 'dia', 'chegar', 'chegar', 'data', 'vir', 'informativo', 'demorar', 'dia', 'utel', 'devido', 'alto', 'demanda', 'mesmo', 'correio', 'entao', 'sempre', 'cancelar', 'devido', 'demora', 'chegar', 'passar', 'hora', 'ter', 'transportadora', 'honesto', 'fazer', 'servico']","anger","disgust"
"app organizado codigos rastreamento sempre permitem localizar itens correios melhor concorrente adoro cupons frete gratis entregas sao super rapidas so experiencias positivas shoppee apenas navegacao buscas poderia melhorar app pq bem lento carregar bugou nao abre rosto aborrecido","['app', 'organizar', 'codigo', 'rastreamento', 'sempre', 'permitir', 'localizar', 'item', 'Correios', 'bom', 'concorrente', 'adorar', 'cupons', 'frete', 'gratis', 'entrega', 'sao', 'super', 'rapir', 'experiencia', 'positivo', 'shoppee', 'apenas', 'navegacao', 'busca', 'poder', 'melhorar', 'app', 'bem', 'lento', 'carregar', 'bugar', 'abrir', 'rosto', 'aborrecer']","sadness","disgust"
"aplicacao lenta muitos travamentos cada atualizacao nada muda poderiam adicionar modo escuro costuma navegar aplicativo madrugada tiraram jogo shopee pets nada ha bom tempo nao deram explicacoes perdi todos diamantes juntei","['aplicacao', 'lento', 'travamento', 'atualizacao', 'nada', 'mudar', 'poder', 'adicionar', 'modo', 'escuro', 'costumar', 'navegar', 'aplicativo', 'madrugada', 'tirar', 'jogo', 'shopee', 'pets', 'ha', 'bom', 'tempo', 'dar', 'explicacoes', 'perdi', 'diamante', 'juntar']","anger","anger"
"pena algumas lojas anunciam valor vc vai fazer compra valor diferente anunciado ja aconteceu diversas vezes ja desisti comprar motivo pq perde tempo procurando realmente vende valor anunciado coloquem valores ex vamos finalizar maior","['pena', 'loja', 'anunciar', 'valor', 'fazer', 'compra', 'valor', 'diferente', 'anunciar', 'acontecer', 'vez', 'desisti', 'comprar', 'motivo', 'pq', 'perde', 'tempo', 'procurar', 'realmente', 'vender', 'valor', 'anunciar', 'coloquem', 'valor', 'finalizar', 'grande']","disgust","disgust"
"app melhorando bem acompanhar compra realizada cuidado prazo entrega tambem vendedor nao cumpre prazo envio shopee cancela compra estorna dinheiro achei legal vou continuar acompanhando melhorar score","['app', 'melhorar', 'bem', 'acompanhar', 'compra', 'realizar', 'cuidado', 'prazo', 'entregar', 'tambem', 'vendedor', 'cumprir', 'prazo', 'envio', 'shopee', 'compra', 'estornar', 'dinheiro', 'achar', 'legal', 'continuar', 'acompanhar', 'melhorar', 'score']","happiness","neutral"
"shopee ta cada vez enganosa fala frete acima compras graca nao explicam pra ta entrando achando vai pagar barato primeiro simbolo frete gratis pode algumas lojas loja chegando carrinho coloca frete reais cupom alem disso rastreamento ridiculo codigo nunca funciona demoram dias atualizar rastreamento app tambem lento trava direto pessimo","['shopee', 'ta', 'enganoso', 'falar', 'frete', 'acima', 'compra', 'graca', 'explicar', 'entrar', 'achar', 'pagar', 'barato', 'primeiro', 'simbolo', 'frete', 'gratis', 'poder', 'loja', 'lojar', 'chegar', 'carrinho', 'colocar', 'frete', 'real', 'cupom', 'aler', 'rastreamento', 'ridiculo', 'codigo', 'nunca', 'funcionar', 'demoram', 'dia', 'atualizar', 'rastreamento', 'appr', 'tamber', 'lento', 'trar', 'direto', 'pessimo']","anger","anger"
"adoro comprar shopee entrega padrao dando dor cabeca alguns qdo nao consegue falar pessoa ligacao manda dizendo nao achou cliente tbm peco vcs shoopee plataforma endereco opcao colocar menos numeros telefone caso pessoa dois numeros pra poder melhor pro entregadores entrar contato tbm endereco aumentar espaco caracteres pra podermos colocar informacoes pessoa deve procurar","['adorar', 'comprar', 'shopee', 'entregar', 'padrao', 'dar', 'dor', 'cabeca', 'conseguir', 'falar', 'pessoa', 'ligacao', 'mandar', 'dizer', 'achar', 'cliente', 'pecar', 'shoopee', 'plataforma', 'endereco', 'opcao', 'colocar', 'pouco', 'numero', 'telefone', 'caso', 'pessoar', 'numero', 'poder', 'bom', 'entregador', 'entrar', 'contato', 'tbm', 'endereco', 'aumentar', 'espaco', 'caracter', 'podermos', 'colocar', 'informacoes', 'pessoa', 'dever', 'procurar']","sadness","disgust"
"app bom servico terceirizado entrega pessimo voce nao casa voltam mercadoria ficando molho centro distribuicao ate tempo quiserem falta respeito cliente nesse centro nao ha telefone pra contato chat pessimo poucas opcoes vou receber nao comprarei nisso perguntar conto pessima experiencia","['app', 'bom', 'servico', 'terceirizar', 'entregar', 'pessimo', 'voce', 'nao', 'casa', 'voltar', 'mercadorio', 'ficar', 'molho', 'distribuicaor', 'tempo', 'quiserem', 'falta', 'respeito', 'cliente', 'centro', 'nao', 'telefone', 'contato', 'chat', 'pessimo', 'opcoes', 'receber', 'perguntar', 'conto', 'pessimo', 'experiencia']","anger","anger"
"gosto comprar shopee vezes fico triste questao cupom porque diz frete gratis vou finalizar compra colocam valores altos frete chega tudo direitinho alguns antes tempo alguns vem bem embalado alguns produtos chegam intacto digo porque vendedor cheio ma vontade nao capricho nenhum precisa revisto reembolsos demoram plataforma si boa cada vendedor so jesus","['gostar', 'comprar', 'shopee', 'vez', 'fico', 'tristir', 'questao', 'cupom', 'dizer', 'frete', 'gratis', 'finalizar', 'compra', 'colocar', 'valor', 'alto', 'frete', 'chegar', 'direitinho', 'antes', 'tempo', 'vir', 'bem', 'embalar', 'produto', 'chegar', 'intacto', 'digar', 'vendedor', 'cheio', 'vontade', 'nao', 'capricho', 'precisar', 'revisto', 'reembolso', 'demor', 'plataforma', 'bom', 'vendedor']","sadness","sadness"
"gostei cupons frete muita coisa piorou moedas curto prazos validade pedidos internacionais prazo maximo dias agora sao meses pra chegar ficam atualizando prazo estipulado durante trafego pessimo rastreio outra coisa sobre moedas pedidos faco so recebo moedas referente uns pedidos so recebendo avaliacoes off rosto olhos revirados nao vou mandar email explicando nd vcs sabem ta acontecendo","['gostar', 'cupons', 'frete', 'coisa', 'piorar', 'moeda', 'curto', 'prazo', 'pedido', 'internacional', 'prazo', 'maximo', 'dia', 'agora', 'mês', 'chegar', 'ficar', 'atualizar', 'prazo', 'estipular', 'trafego', 'pessimo', 'rastreio', 'coisa', 'moeda', 'pedido', 'faco', 'receber', 'moeda', 'referente', 'pedido', 'receber', 'off', 'rosto', 'olho', 'revirar', 'mandar', 'email', 'explicar', 'saber', 'ta', 'acontecer']","anger","disgust"
"ainda muita coisa melhorar aplicativo bom sistema cupons desconto fretes podem fazer voce economizar bem comprar dica sempre vejam galera fotos videos compras reputacao vendedor","['ainda', 'coisa', 'melhorar', 'aplicativo', 'bom', 'sistema', 'cupons', 'desconto', 'frete', 'poder', 'fazer', 'voce', 'economizar', 'bem', 'comprar', 'dica', 'sempre', 'vejar', 'galera', 'foto', 'video', 'compra', 'reputacao', 'vendedor']","happiness","happiness"
"otimo aplicativo facil utilizar continuem assim articulacoes so mudem dando problema clientes nao gostam fru aplicativo sim praticidade","['otimo', 'aplicativo', 'facil', 'utilizar', 'continuar', 'assim', 'articulacoe', 'muder', 'dar', 'problema', 'cliente', 'gostar', 'fru', 'aplicativo', 'sim', 'praticidade']","happiness","happiness"
"gosto porem faltam alguns filtros valores sao competitivos relacao apps concorrentes vendedor desonesto nao aceitem pagar nada plataforma","['gostar', 'por', 'faltar', 'filtro', 'valor', 'competitivo', 'relacao', 'apps', 'concorrente', 'vendedor', 'desoner', 'aceiter', 'pagar', 'plataforma']","sadness","disgust"
"ate agora nao reclamar sempre cupom frete gratis vai ate limite r vezes compro frete sai gratis entao ta otimo compra cancelada estorno feito nenhuma burocracia sinto falta pesquisa nome loja menos busco determinados nomes nao aparecem lojas resto tudo tranquilo","['agora', 'reclamar', 'sempre', 'cupom', 'frete', 'gratis', 'ir', 'limite', 'vez', 'compro', 'frete', 'sair', 'entao', 'otimo', 'compra', 'cancelar', 'estorno', 'fazer', 'burocracia', 'sinto', 'faltar', 'pesquisa', 'nome', 'lojar', 'pouco', 'busco', 'determinar', 'nome', 'aparecer', 'loja', 'resto', 'tranquilo']","sadness","neutral"
"ideia aplicativo boa produtos variados fretes sao absurdo vezes autos valor produto vezes vale pena comprar fretes deveriam gratis shein outro ponto negativo aplicativo precisa atualizado travando","['ideia', 'aplicativo', 'bom', 'produto', 'variar', 'frete', 'sao', 'absurdo', 'vez', 'auto', 'valor', 'vez', 'valer', 'pena', 'comprar', 'frete', 'dever', 'sheinr', 'ponto', 'negativo', 'aplicativo', 'precisar', 'atualizar', 'travar']","disgust","disgust"
"pessimo vez decepcionada shopee apos ultimas compras pretendo nao continuar app ate hoje nao recebi reembolso compra inclusive app diz recebi agora ultima compra nao consigo receber tendo mudado endereco entrega antes finalizacao pedido","['pessimo', 'vez', 'decepcionar', 'shopee', 'apo', 'ultima', 'compra', 'pretender', 'continuar', 'app', 'hoje', 'recebi', 'reembolsir', 'compra', 'inclusive', 'app', 'dizer', 'recebi', 'agora', 'ultimo', 'compra', 'nao', 'consigo', 'receber', 'mudar', 'endereco', 'entregar', 'antes', 'finalizacao', 'pedir']","anger","anger"
"gosto comprar shopee qualidade produtos agilidade entrega aborrece nao produto escolhido fornecedor manda qualquer coisa ainda dificulta troca devolucao poderia melhorar processo utilizo site comprar pq preciso desta praticidade gosto tudo adquiri atraves shopee coracao brilhante","['gostar', 'comprar', 'shopee', 'qualidade', 'produto', 'agilidader', 'entrega', 'aborrecer', 'produto', 'escolher', 'fornecedor', 'mandar', 'coisa', 'ainda', 'dificultar', 'troca', 'devolucao', 'poder', 'melhorar', 'processo', 'utilizo', 'site', 'comprar', 'preciso', 'praticidade', 'gostar', 'adquirir', 'atrave', 'coracao', 'brilhante']","sadness","disgust"
"amando comprar via app shopee antes perdia agora navego tranquila so comparar produtos adoro sistema avaliacao ajuda demais perceber comprometimento lojas pratico otimos precos vezes app trava coleta moedas nao clara mim ja segundo app compras favorito quero primeiro continuem melhorando","['amar', 'comprar', 'via', 'app', 'shopee', 'antes', 'perder', 'agora', 'navego', 'tranquilo', 'comparar', 'produto', 'adorar', 'sistema', 'avaliacao', 'ajudar', 'demais', 'perceber', 'comprometimento', 'loja', 'pratico', 'otimo', 'preco', 'vez', 'app', 'trar', 'coleta', 'moeda', 'nao', 'compra', 'favorito', 'querer', 'primeiro', 'continuar', 'melhorar']","happiness","happiness"
"bastante novidade otimos precos entrega sido rapida embora cuidado mercadorias empresas transportadoras pessimo parece frase cuidado fragil deixa caras raiva ai baguncam propositadamente caixas chegaram detonadas felizmente shopee sido bastante justa reembolsa so nao dei estrelas detalhe","['bastante', 'novidade', 'otimo', 'preco', 'entregar', 'rapir', 'cuidado', 'empresa', 'transportadoro', 'pessimo', 'parecer', 'frase', 'cuidado', 'fragil', 'deixar', 'cara', 'raiva', 'baguncar', 'propositadamente', 'caixa', 'chegar', 'detonar', 'felizmente', 'shopee', 'bastante', 'justo', 'reembolso', 'dar', 'estrela', 'detalhe']","sadness","anger"
"gosto olhar catalogo fazer compras sinto sinto shopping so problema plataforma frequentemente saio aplicativo volto algum tempo catalogo fica todo branco nao carrega nada outras vezes algum tempo aplicativo abro produto pagina nao carrega forcando reiniciar aplicativo atrapalha bastante experiencia usuario","['gostar', 'olhar', 'catalogo', 'fazer', 'compra', 'problema', 'plataformar', 'frequentemente', 'aplicativo', 'voltar', 'tempo', 'catalogo', 'ficar', 'branco', 'nao', 'carregar', 'vez', 'tempo', 'aplicativo', 'abro', 'produto', 'paginar', 'carregar', 'forcar', 'reiniciar', 'aplicativo', 'atrapalhar', 'bastante', 'experiencia', 'usuario']","disgust","disgust"
