content_traduzido,sentiment,sentiment_polarity
sempre gostei de usar o instagram uso desde mas agora e impossivel de se usar agora as musicas ficam indisponiveis muito preconceito muitos reel legais estao indo de arrasta sem motivo algum flop e os efeitos bugados agora nao consigo mais entrar no aplicativo e eu honestamente to em choque porque preciso responder pessoas la que eu tiro minhas fotos faco meus videos inclusive os meus rascunhos estao com datas apagando automaticamente sem eu saber,disgust,negative
o aplicativo e muito bom porem ele apresenta diversos bugs que estragam a experiencia do usuario e esses bugs precisam ser melhorados como por exemplo o bug de carregamento da mensagem dentre outros blogs que devem ser tanto vistos como tambem resolvidos uma sugestao que eu lhe daria era na hora de criar o reel adicionar a funcao de colocar a letra da musica no video deixaria tanto ele mais dinamico quanto mais legal assim como gente coloca tambem no stories,disgust,negative
vou ser sincero eu saio da curva no sentido de absorver informacoes seria interessante se fosse possivel controlar a atualizacao do feed acontece mto de eu estar lendo algo interessante normalmente grandes textos ser interrompido por algo externo e desligar a tela minutos dps qnd vou retomar a leitura o feed atualiza sozinho e eu tenho o trabalho de pesquisar pelo perfil e continuar lendo o post poderia ter opcao atualizar feed automaticamente nao atualizar automaticamente,disgust,negative
e realmente um app mt bom porem apresenta varios bugs como se vc tem contas secundarias a sua principal nao tera a opcao de musica isso e irritante alem de sair mt do ar ele tbm buga a dm e fica aparecendo q vc tem mensagem mas na verdade nao tem nd enfim uma estrela por enquanto isso bye,sadness,positive
e otimo o app eu so acho que deveria ter ferramentas em comum com o whatsapp tipo mandar figurinhas e salva las colocar wallpaper no fundo da conversa ao inves de temas que ele mesmo propoe enviar outros tipos de arquivos audio de outra pessoa por exemplo e poder mudar nosso nome a qualquer momento sem ter que esperar dias etc,sadness,positive
ultimamente o instagram tem estado pessimo chega notificacoes de mensagens que eu ja respondi o feed nao aparece quando eu entro no app preciso ficar atualizando a tela para aparecer as publicacoes nao consigo postar foto nos storys as publis que eu compartilho nos storys demoram muito pra carregar e afins se continuar assim terei que desinstalar,disgust,negative
adoro esta rede social porque nela temos varios recursos mas com o passar dos dias ela vem deixando a desejar por ele simplesmente bugar as fotos nao estao mais aparecendo nos destaques a demora na hora do carregamento da pagina e de adicionar foto de perfil o chat trava e faz com que as mensagens nao aparecam melhorem,anger,negative
realmente gosto do app sinceramente e o que eu mais uso mas ultimamente ele tem travado muito ele sai do aplicativo sozinho chega notificacao depois de que eubja havia respondido a atualizacao nao vai para algumas contas e chega notificacao de mensagens porem a mensagem nao aparece tirando que o insta tb ta tirando a qualidade das fotos e bloqueando pessoas salva fotos sozinho ativa algumas funcoes sem eu ter aceito sinceramente o instagram ja foi bem melhor antes,sadness,positive
sempre que tento postar algo editado direto nos stories fica travando e posta seja um gif uma musica ate mesmo uma localizacao o intagram trava muito chato uso para trabalhar e isso fica toda acontecendo eu tenho que refazer varias vezes no zero e nao por falta de atualizacao do app na verdade eu nao sei onde esta o problema,disgust,negative
a nova atualizacao estava perfeita mais do nada comecou os bugs as mensagens demoram carregar e chegar a notificacao e agora quando vou postar alguma foto no feed e vou coloca alguma musica aparece audio indisponivel nao aparece nenhuma musica quando aparece a foto de alguem que postou com alguma musica no feed mesma coisa audio indisponivel nao ta dando pra usar essa funcao eu ja desinstalei instalei o aplicativo talvez tenho que fazer ate outra conta muito ruim,disgust,negative
instagram parece que parou no tempo ate hoje nao existe a possibilidade de editar comentarios copiar os textos ou clicar em links enviados por usuarios em algum post so sabem ficar adicionando novas modalidades de stories e se esquecem do basico do primordial do que nao pode faltar,disgust,negative
ultimamente esse app esta horrivel mal consigo visualizar os story para conseguir e necessario eu sair do app umas vezes sem falar na musica dos storys a maioria todas indisponiveis a opcao de trocar a musica ja iria melhorar bastante atualiza tudo mas nao resolve nadaa poxa instagram vamos melhorar isso que ta um saco,anger,negative
o app e otimo porem ja atualizei o app umas vezes pra ver se chega a funcao com musica nas notas e simplesmente nao chega ja tentei de tudo ate desinstalar e nada ja fiz duas reclamacoes para resolverem o problema ate agora nada fazem duas semanas que estou tentando conseguir essa funcao muito decepcionante ter que ficar vendo todo mundo por musica ouvir as musicas que os outros compartilham nao poder fazer mesmo,disgust,negative
acho que o instagram precisa de pequenos ajustes no mais sou fa de carteirinha apesar de alguns contratempos o instagram esta se aprimorando o que e frustrante e ver equivocos dentro da plataforma em se tratando da criminalizacao alguns comentarios muitas vezes fica subentendido que estamos xingando as pessoas tempos atras uma promotora foi agredida e comentei agressor deveria receber mesmo estou sensurada pela plataforma equivoco tambem palavras lingua portuguesa,sadness,positive
primeiramente o app e cheio de bugs tenho muitos problemas como por exemplo abro a galeria para postar um story e a foto nao carrega ou aparece fotos antigas mesmo postando story continua aparecendo o sinal de embaixo da foto do perfil mando uma mensagem e na mesma hora que mando aparece que enviei a pessoa viu horas ou mais sendo que tinha acabado de enviar os storys ou mensagens eu envio somem qualidade das fotos no feed no story estao pessimas consertem por favor,anger,negative
o instagram ja foi muito melhor postei uma foto no feed com musica funcionou por um tempo mas agora aparece que o audio esta indisponivel e comecou a aparecer nas publicacoes de outras pessoas tambem nao consigo visualizar nenhum audio de nenhuma publicacao,anger,negative
muito bom sem erros e ele e super legal achei demais so acho uma coisa errada que eu queria que quando a gente curtisse um video nos reels os nossos amigos seguidores que seguimos de volta nao vessem essa e uma questao de privacidade acho seria melhor sem essa funcao,sadness,positive
super bom porem ta tendo varias falhas como nas musicas nas mensagens e muito mais fora isso ta perfeito mais nao da ne com essas falhas eu fui colocar minha musica de preferencia e apareceu varias musicas estranhas entendeu mais fora isso ta perfeito ok so precisa arrumar nosso problema instagram,sadness,positive
bom o app em si e muito divertido e util nao consigo viver sem mas ontem me ocorreu um grande problema as musicas da atualidade nao estao aparecendo para mim e estao aparecendo umas musicas que ninguem absolutamente ninguem conhece sao alguns sons internacionais que ninguem conhece por favor resolvem esse problema pela mor de deus isso so acontece em minha conta principal por favor resolvam esse problema imediatamente,anger,negative
o aplicativo estava muito bom mas esses dias esta horrivel por exemplo os posts do feed nao estao mais aparecendo as msc fica indisponivel outra que os storys nao carregam c facilidade no direct demora muito pra enviar ou receber uma msg o insta esta com muitos bugs e isto esta insuportavel oq vale menos de estrela pfvr arrumem isto pq vcs vao perder muitas pessoas rosto meio triste rosto preocupado,anger,negative
e um aplicativo muito bom eu nao uso muito o instagram por conta de nao poder salvar fotos imagens na galeria do celular somente na do proprio aplicativo o algoritmo tambem e bem diferente do que procuro e muitos anuncios aparecem repetidas vezes se melhorassem essas ferramentas acho que daria estrelas,sadness,positive
o aplicativo fica apresentando falhas constantes e esta ficando cada vez pior nesta atualizacao ele fica fechando sozinho e quando a gente pensa que e o celular na verdade o aplicativo entao se voces querem lucrar pelo menos facam algo bem feito essa nao a primeira vez esse problema vem se agravando cada vez mais espero que voces se conscientize melhorem app,anger,negative
a basicamente mes criei um instagram para vender saltos e nao consigo colocar destaques isso e fundamental para o funcionamento da conta fora que mandei mensagem para o suporte via e mail ou pelo proprio app nada de respostas so consegui criar pelo notebook mesmo assim limitado nao conseguimos colocar na ordem que queremos temos que ficar repostando tudo novamente depois criar um novo destaque assim conseguir adicionar ou seja algo facil esta se tornando dificil,disgust,negative
o instagram e muito bom mesmo mais tem o porem ele tem algumas falhas isso e normal afinal nada alem de deus e perfeito eu peco ao instagram para melhorar suas funcoes melhorar o engajamento dele ele nao trava muito mais buga as vezes isso meio encomodador da pra usar ele de boa se a pessoa se acostumar com os bugs que insta tem tirando os bugs alguns outros problemas instagram muito bom,sadness,positive
dou apenas uma estrela pelo seguinte motivo o app e bom na visao geral gosto dele o que me irrita todo dia e essas quedas que ele tem alem de uns bate papos inexistentes com notificacoes que chegam a ser irrelevantes a entrega do app tambem e baixa ja na maioria dos casos o app nao entrega do conteudo acaba interferindo muito no desempenho da conta,sadness,positive
o instagram e uma das melhores ferramentas de entretenimento e comunicado do mundo recentemente ele tem sido por mais da metade dos brasileiros todos os dias porem ele deixa a desejar no aspecto de seguranca uma critica construtiva seria melhoras os termos de segurana do aplicativo porem ele permite que mesmo que voce tenha um perfil privado ou uma foto vizualizacao unica e possivel por outros meios acessa o perfil ou ver a foto novamente quantas vezes desejar melhorar seguranca,fear,negative
