content_traduzido,sentiment,sentiment_polarity
ja comprei muito na sheim ate que hoje vou faze uma compra e me deparo com taxas e mais taxas de imposto um absurdo pobre nao tem vez nesse pais quando tem app que vc pode comprar produtos de qualidade com preco acessivel o governo vai la enenfia imposto ja nao comprarei mais deveria ter vergonha na cara e parar de querer tirar dinheiro das pessoas os vendedores nacionais tinham que pressionar o governo a baixar os impostos e nao pressionar para taxar os apps internacionais isso sim,anger,negative
ainda vou ficar falando pq incomoda deveria ter um modo noturno na shein a claridade incomoda muito mesmo na luz minima do celular e uma das coisas que eu comecei a achar ruim sao os pontos que expiram bom tem pessoas que n podem comprar agora e ja vao deixando os pontos ali e muita idiotice colocar os pontos pra expirar nem vale tanto apena guardar eles pra comprar algo,anger,negative
bom aplicativo pontos positivos dependendo da loja roupas boas e bonitas precos ok pontos negativos legendas confusas sobre as roupas site nao funciona muito bem,sadness,positive
um modo facil pratico e tambem versatil de usa lo deva ser um absurdo em valor mas tem pecas que nao tem preco as vezes e necessario esta presente lindo,sadness,positive
minha conta acabou de ser invadida e tive todos os meus dados expostos tentaram comprar produtos com meus cartoes por favor incluam a autenticacao em duas etapas com urgencia nesse app,fear,negative
a shein e maravilhosa e todas as roupas sao incrivel a unica falha e porque nao conseguimos entrar em contato com atendimentos que possa resolver nosso problemas em momentos de enderecos errados,sadness,positive
alguns pedido ja chegou na minha cidade so falta me entregarem rolando no chao de rir a shein e o melhor app de compra ja caiu varias notificacao dos pedidos mas ainda nao entregaram rolando no chao de rir tem um quer era pra receber na segunda hoje ja e sexta e ainda nao recebi,sadness,positive
ate agora so decepcao fiz a primeira compra nacional para testar e hj fazem dias que comprei e nunca enviaram as respostas do chat sao sempre automaticas primeira e ultima vez que compro,anger,negative
o app era mt bom mt bom msm tinha e tem varios produtos mt bons e bem abaixo do preco porem de um tempo pra ca qualquer compra internacional abaixo de dolares a compra e taxada e as vezes nem vale a pena pois a taxa e maior q o valor do produto comprei pela primeira vez e ja fui taxada fiquei mtt triste pq agr estou desinstalando o app por isso,disgust,negative
a shein e simplesmente maravilhosa tem produtos de boa qualidade e bom preco estou praticame nte viciada em compras neste site muito bom alem do mais a entrega e rapida e segura,happiness,positive
pessimo atendimento nao mim agradou fiz uma compra errada entao cancelei o pedido e fiz o reembolso no pedido tava falando que o reembolso seria concluido em horas entao esperei o reembolso foi concluido mas nao caio o dinheiro,anger,negative
minha experiencia foi horrivel cancelei minha compra dia de junho e ate hoje nao tive rebolso no cartao nao chegaram a enviar o produto mesmo dia que comprei cancelei as compras,anger,negative
melhor app do mundo melhor app pra produtos coisas maravilhosas todas organizadas e separadas com capricho na minha opiniao eu acho que se fosse pra competir entre shoppe vs shein shein vc ganha maravilhoso seu app,happiness,positive
e a segunda vez que compro a primeira vez fiquei muito feliz agora a segunda estou muito triste meu pacote esta preso na alfandega em curitiba eu acho um absurdo eles estao cobrando reais nao sei que faco pois se eu pago e nao devolve estou muito triste mesmo e detalhes gastei quase reais em mercadorias se eu nao consegui minhas coisas nunca mais eu compro nada online,fear,negative
e um aplicativo bom mas a parte ruim e que voce tem que pagar as taxas assim e um aplicativo otimo mesmo mas a parte que eu nao gostei tem que pagar taxa se voce nao pagar voce perde seu pedido isso eu achei chato mas faz parte da compra tirando isso aplicativo otimo,sadness,positive
faz pouco tempo que uso esse aplicativo fiz duas compras la e quando recebi so decepcao nada haver com o que mostra no anuncio so gastei meu dinheiro rosto desapontado,disgust,negative
decepcionada estou ha meses esperando reembolso e um descaso total com cliente eles dao um cha de cansaco suporte so por mensagem nunca mais compro e vou falar para todos q conheco nao comprarem pior app,anger,negative
muito bom precos acessiveis e pontos ajudam muito porem ocorreu um erro a fazer o check in diario onde dizia que ganharia pontos mas so ganhei alem do atendimento ao cliente ser pessimo e como eu disse pontos ajudam muito e eles espiram eu faco check in todo dia esperando o final de semana onde ganharia mais,disgust,negative
p aplicativo e muito bom mas se vc tiver duvidas voce n tera ajuda nenhuma eles demoram horas para de responder e sempre que vc quer tirar um duvida ate ate questao de como comprar o servico sempre esta ocupado eu vivo pedindo reembolso pq as veze sn sei usar algo e ninguem responde,disgust,negative
as encomendas estao demorando cada vez mais fiz uma compra a mes e ainda nem chegou a ser postada e nao posso pedir reembolso outra ja esta atrasada a mas de dias fora o baile,disgust,negative
o app e muito bom mas agora estao taxando tudo ai fica dificil falaram que a taxa seria sobre dolares mas estao taxando qualquer valor o problema e do brasil mas infelizmente vao perder clientes,disgust,negative
eu era cliente de fichinha porem ultimamente compras de r estao sendo taxadas o suporte demora a responder cupons que antes eram validos adivinhem so nao mais infelizmente vou desinstalar o app nao vale a pena ter tanta dor de cabeca silhueta falando,anger,negative
nossa perdi o acesso a minha conta so por ter trocado de celular rosto deprimido envio mensagem no email nao tenho retorno nenhum minhas compras atrasadas nada de chegar estou sem resposta para nada ja tentei de tudo para acessar minha conta q fiz compras e como se nunca tivesse existido,disgust,negative
gosto muito de comprar nessa loja bons produtos bonitos qualidade precos acessiveis entrega pontual o frete nao e tao absurdo,happiness,positive
eu amor muita coisas linda mais tenho muito receio de compra pois tenho medo de ser taxada que as fez a taxa e mais alta do que o valor do produto creio se nao tivesse esse negocio de taxa muito mais gente compraria voces estao perdendo para outra marca por causa de taxa,fear,negative
ja tem um mes que fiz pedido de reembolso de dois produtos e ate agora nao fui reembolsado tento entrar em contato porem e dificil vou ter procurar a defesa do consumidor para solucionar logo esse problema,anger,negative
eu efetuei compra no dia de agosto a empresa shein cancelou o pedido nao entendi o motivo e nao devolveu o dinheiro pelo mesmo metodo de pagamento fizeram reembolso carteira shein sem dar hipotese de escolha a cliente mto negativo a atitude tomada rosto deprimido,disgust,negative
o app era muito bom mais fiz uma compra e foi cancelada por falta de estoque tinha pago em boleto ate hj to esperando o reembolso mesmo assim fiz outro pedido e foi trocado durante o empacotamento,disgust,negative
gosto muito do app sou do nivel mais alto faz anos que compro mais acho que esta com um bug fiz um pedido esta processando a mais de uma semana e nada sorte que seguia a loja pelo insta e consegui fala com as vendedoras mulher decepcionada pele clara,sadness,positive
muito complicado o uso dos cupons oferece escolhemos mercadorias e o cupom nao e valido k pegou a doenca da shopee esta atrasando as entregas levando mais de dez dias para postar imagina pra chegar,disgust,negative
app otimo sem duvidas mas tem varios problemas que um deles sao a demora demora meses pra chegar eu comprei uma blusa em fevereiro so chegou em agosto juro pra voce e tambem nao tem alguns produtos fui pesquisar uma blusa do flamengo pra minha neta e nao tinha tem outros varios problemas mas fico por aqui ok decepcionada shein rosto preocupado,sadness,positive
compras taxadas acima do valor total do pedido um suporte que nao ajuda e nao permite a devolucao realmente uma pessima experiencia de compras,anger,negative
vou dar estrelas pois gracas a deus que usou o sistema ja recebi a confirmacao do meu pagamento de taxacao isso n deveria ter ocorrido pois o meu pacote foi menos de real deus me ajude maos juntas e obgda por sua atencao coracoes girando tulipa,sadness,positive
o app e otimo nao tenho nada a reclamar mas o problema e q ta tachando e o valor e muito alto eu fui comprar um objeto de r e a tacha foi de r nao ta dandk mais pra comprar e nao foi so eu variasconhwudas minha tbm ja passaram por isso,disgust,negative
como na shopee oferece mundos e fundos inclusive frete gratis acima de reais mas na hora de finalizar as compras o valor almenta em dobro vou excluir a conta como fiz na shopee,anger,negative
nao comprem no app e mentira que pagam da taxa fui taxado em mandei os recibos de pagamento e a taxacao demoraram para retornar e falaram que so pagariam reais olha ai da eles vem em comentam para entrar em contato com eles pelo app como se eu ja nao tivesse,disgust,negative
gente o aplicativo era bom mas agora esta horrivel todas as compras estao sendo taxadas com mais d e um absurdo isso e pra cancelar compra e pedir reembolso eh quase impossivel muita burocracia nao percam seu tempo comprando algo,anger,negative
horrivel o atendimento ao cliente muitas pessoas passam horas tentando parece que so trabalham pessoas esse atendimento alem que demora muito receber reembolso e entrar em contato com uma pessoa fisica um absurdo,anger,negative
sempre usei o app e amo mas ja faz uns dias que nao consigo fazer o check in sempre que tenho a tela fica branca e nao consigo coletar isso e pessimo pq os pontos fazem toda diferenca na hora de finalizar uma compra ja tentei de tudo mas nao volta ao normal,disgust,negative
eu sempre amei comprar na shein na ultima vez eu comprei produtos foi feita pacote conjunta ate ai tudo bem eu era acostumada a ser assim mas quando recebi so veio dois produto e nao consigo entrar em contato com a loja ja fui no correio e nd no app esta dizendo q eu recebi mas foi so dois cade os meus produtos quero minhas compras ou o reembolso lembrando q foi lojas diferentes foi um produto em cada loja,anger,negative
