content,spacy_lemma,sentiment_polarity,sentiment_polarity_predict
"Perco muito tempo nas compras internacional, eles cobram o valor, depois ficam mandando mensagem pra confirmar o código de verificação, até aí tudo bem, depois eles mesmo cancelam sua compra, sem mais nem menos, acho que não deveria nem aprovar, cobrar e nem muito menos anunciar compras que eles mesmo fazem de tudo pra cancelar, mesmo depois de ser cobrado e confirmado como eles mesmo pedem...........","['perco', 'tempo', 'compra', 'internacional', 'cobrar', 'valor', 'ficar', 'mandar', 'mensagem', 'confirmar', 'codigo', 'verificacao', 'bem', 'cancelar', 'compra', 'menos', 'achar', 'dever', 'aprovar', 'cobrar', 'menos', 'anunciar', 'compra', 'fazer', 'cancelar', 'cobrar', 'confirmar', 'pedir']",positive,positive
"Reavaliando: o app está muito bugado no meu Android. Não consigo trocar a foto do perfil e nem o recado, sempre dá erro e diz para tentar mais tarde. Meu celular é um moto e 32. / Poderiam colocar a opção de fazer grupos dentro de um grupo, (como pastas). Por exemplo: eu crio apenas um grupo para a turma escolar, e dentro dele posso criar outros grupos/pastas para todas as matérias. Assim elas ficam separadas e organizadas.","['reavaliar', 'app', 'bugar', 'android', 'consigo', 'trocar', 'foto', 'perfil', 'recado', 'sempre', 'erro', 'dizer', 'tentar', 'tarde', 'celular', 'moto', 'poder', 'colocar', 'opcao', 'fazer', 'grupo', 'dentro', 'grupo', 'pasta', 'exemplo', 'crio', 'apenas', 'grupo', 'turma', 'escolar', 'dentro', 'poder', 'criar', 'grupo', 'pasta', 'materia', 'assim', 'ficar', 'separado', 'organizar']",negative,negative
"Gosto do app, tem peças lindas e baratas, mas duas coisas tem me incomodado: 1. Lojas que colocam um preço muito baixo em produtos só para aparecer entre os + baratos, porque nenhuma das variações disponíveis tem o valor da vitrine. E é uma mudança de preço gigante, tipo: 19,90 na vitrine contra 120,00 quando você coloca no carrinho 2. O excesso de regras para uso dos cupons. Outro dia eu tinha 25 cupons diferentes e nenhum servia para minha compra.","['gostar', 'app', 'peca', 'lindas', 'barato', 'coisa', 'incomodar', 'loja', 'colocar', 'preco', 'baixo', 'produto', 'aparecer', 'barato', 'variacoes', 'disponivel', 'valor', 'vitrine', 'mudanca', 'preco', 'gigante', 'tipo', 'vitriner', 'colocar', 'carrinho', 'excesso', 'regra', 'uso', 'cupons', 'dia', 'cupons', 'server', 'compra']",negative,negative
"O app é bom,leve e rápido. Porem quando o abri agora deu algum problema que todas a minhas visualizações e curtidas simplesmente sumiu!! Estou desistindo e instalando novamente pra ver se volta,mais vejam ai esse probleminha viu bjs!!!🥰","['app', 'bom', 'rapir', 'por', 'abri', 'agora', 'dar', 'problema', 'visualizacoes', 'curtir', 'simplesmente', 'sumir', 'desistir', 'instalar', 'novamente', 'ver', 'volta', 'vejar', 'ver', 'bjs', 'rosto', 'sorridente', 'coracoes']",positive,positive
"App mt bom! Super recomendo! Uso ele a quase 4anos! Bom mt gnt fala que trava na hr de exportar e td mais, mas, pode ser problema do cell deles ou o armazenamento! Mais tem uma coisa que n gosto mt é que se colocar muitas coisa (ex: efeitos, ajustes, vídeos, etc) ele fica lento na hora de editar, e isso dificulta na hora de saber se o vídeo tá sincronizado com o áudio ou não! Por favor mudem isso! Mas enfim.. Mt bom esse app! Dou 5 estrelas!!","['appr', 'mt', 'bom', 'super', 'recomendo', 'uso', 'quase', 'ano', 'bom', 'mt', 'falar', 'trar', 'hr', 'exportar', 'td', 'poder', 'problema', 'cell', 'armazenamento', 'mais', 'coisa', 'gosto', 'colocar', 'coisa', 'efeito', 'ajuste', 'video', 'etc', 'ficar', 'lento', 'hora', 'editar', 'dificulto', 'hora', 'saber', 'video', 'sincronizar', 'audio', 'favor', 'muder', 'enfim', 'mt', 'bom', 'app', 'dou', 'estrela']",negative,negative
"Vou dar 3 estrelas pois graças a Deus que usou o sistema já recebi a confirmação do meu pagamento de taxação. Isso N deveria ter ocorrido pois, o meu pacote foi menos de 20$ real. Deus me ajude 🙏 e obgda por sua atenção 💞🌷 ","['dar', 'estrela', 'pois', 'graca', 'usar', 'sistema', 'recebi', 'confirmacao', 'pagamento', 'taxacao', 'dever', 'ocorrer', 'pacote', 'pouco', 'real', 'mao', 'junta', 'obgda', 'atencao', 'coracoes', 'girar', 'tulipa']",negative,positive
"BOM, porém precisa melhorar entrega e anúncios com mais clareza,pois anunciam um valor como se fosse outro. Não seria mal negócio usar exemplos de outras plantaformas. Mercado livre seria um deles , anúncios com critérios e clareza. Fazendo isso além de não confundir os clientes não vão induzi Los ao erro em seus produtos pedidos","['bom', 'por', 'precisar', 'melhorar', 'entrega', 'anuncio', 'clarezar', 'anunciar', 'valor', 'nao', 'mal', 'negocio', 'usar', 'exemplo', 'plantaforma', 'mercado', 'livre', 'anuncio', 'criterio', 'clarezar', 'fazer', 'aler', 'confundir', 'cliente', 'induzi', 'erro', 'produto', 'pedido']",positive,positive
"Aplicativo muito bom, com várias opções de edição etc,mas quando vai adicionar algum vídeo grande para edição, ele fica compactado infinitamente...se puder arrumar isso eu agradeço.👍🏻","['aplicativo', 'bom', 'varia', 'opcoes', 'edicao', 'etc', 'adicionar', 'video', 'grande', 'edicao', 'ficar', 'compactado', 'infinitamente', 'puder', 'arrumar', 'agradeco', 'polegar', 'pele', 'claro']",positive,positive
"O reconhecimento facial não está funcionando. A resolução da imagem é boa, a iluminação do ambiente também, CNH renovada recentemente (então a aparência não mudou), fiz tudo direitinho conforme foi solicitado, mas já tentei várias vezes e não está dando certo. Por favor, corrijam essa falha, tem várias outras pessoas fazendo comentários com a mesma reclamação.","['reconhecimento', 'facial', 'funcionar', 'resolucao', 'imagem', 'bom', 'iluminacao', 'ambiente', 'renovar', 'recentemente', 'entao', 'aparencia', 'mudar', 'fiz', 'direitinho', 'conforme', 'solicitar', 'tentar', 'vario', 'vez', 'dar', 'favor', 'falha', 'vario', 'pessoa', 'fazer', 'comentario', 'mesmo', 'reclamacao']",negative,negative
"Aplicativo excelente para editar todo tipo de material, realmente muito bem organizado.","['aplicativo', 'excelente', 'editar', 'tipo', 'material', 'realmente', 'bem', 'organizar']",negative,negative
"Sempre fiz parte do Whatsapp Beta, até um certo dia que me pedia uma atualização porém não tinha, tive que desinstalar e usar o normal. Já tem um tempo que vários modelos conseguem fazer vídeo com áudio, porém já atualizei e desinstalei o app e nada disso acontecer no meu modelo de celular que não é tão antigo, e na última atualização não queria abrir o app tive que desinstalar e acabei perdendo tudo, pois tinha informações importantes, mesmo realizando o backup.","['sempre', 'fiz', 'parte', 'whatsapp', 'dia', 'pedir', 'atualizacao', 'por', 'desinstalar', 'usar', 'normal', 'tempo', 'vario', 'modelo', 'conseguir', 'fazer', 'video', 'audio', 'por', 'atualizei', 'desinstalei', 'appr', 'acontecer', 'modelo', 'celular', 'tao', 'antigo', 'ultimo', 'atualizacao', 'querer', 'abrir', 'acabar', 'perder', 'informacoes', 'importante', 'realizar', 'backup']",negative,negative
"O serviço GOV.BR mereceu meus elogios pelo simples fato de ser capaz de realizar um sincronismo de informações gigantesco (lembrando da extensão territorial e dos n⁰ de habitantes em solo brasileiro). O app pode apresentar certas falhas e sei que isso é inevitável. Corrigir tais falhas com atualizações futuras é o que espero que aconteça. A interface me agrada e o suporte é fundamental, embora eu ainda não tenha feito contato por este app.","['servico', 'Gov', 'merecer', 'elogio', 'simples', 'fato', 'capaz', 'realizar', 'sincronismo', 'informacoes', 'gigantesco', 'lembrar', 'extensao', 'territorial', 'habitante', 'solo', 'brasileiro', 'app', 'poder', 'apresentar', 'falha', 'saber', 'inevitavel', 'corrigir', 'falha', 'atualizacoes', 'futuro', 'esperar', 'aconteca', 'interface', 'agrar', 'suporte', 'fundamental', 'ainda', 'fazer', 'contato', 'app']",positive,positive
"1⁰ eusem querer baixei um vírus no meu celular e ficava aparecendo esse anúncio a cada 2 e 2 minutos, 2⁰ n sei usar 3⁰ hacker se vc tiver vendo esse comentário, me ensina a mexer nesse aplicativo","['eusem', 'querer', 'baixei', 'celular', 'ficar', 'aparecer', 'anuncio', 'minuto', 'saber', 'usar', 'hacker', 'ver', 'comentario', 'ensina', 'mexer', 'aplicativo']",negative,negative
"Uma atualizacao sobre o dispositivo seria muito interessante. Muitos dispositivos, com pouca memória ram usam o app, porem comm grandes dificuldades de uso. Uma otimizacao do aplicativo, ou seja, uma versão lite do mesmo seria muito interessante para este tipo de publico","['atualizacao', 'dispositivo', 'interessante', 'dispositivo', 'memoria', 'usar', 'app', 'por', 'comm', 'grande', 'dificuldade', 'uso', 'otimizacao', 'aplicativo', 'versao', 'lite', 'interessante', 'tipo', 'publico']",negative,negative
"Uso há meses e até então, tudo corria relativamente bem, nunca tive problemas. Na minha última compra, como faço todas as vezes, tiro os dados do cartão cadastrado logo em seguida. Venho tentando tirar meus dados de cartão de crédito, sem sucesso. Já falei com o suporte que em nada conseguiu me ajudar. É uma pena, não para mim, mas para a Shopee, enquanto isso não se resolver, não compro mais nada.","['uso', 'mês', 'entao', 'correr', 'relativamente', 'bem', 'nunca', 'problema', 'ultimo', 'compra', 'faco', 'vez', 'tiro', 'dar', 'cartao', 'cadastrar', 'logo', 'seguir', 'venho', 'tentar', 'tirar', 'dado', 'cartao', 'credito', 'sucesso', 'falei', 'suporte', 'nada', 'conseguir', 'ajudar', 'pena', 'shopee', 'enquanto', 'resolver', 'compro', 'nada']",positive,positive
"Meu capcut estranhamente cancela o meu projeto e diz ""Algumas gravações no Projeto estão corrompidas"". O problema disso é: 1- As gravações não apresentam problema algum (sequer apaguei do celular) 2- Não consigo mais entrar no projeto. Perdendo ele de graça. Só me restando a opção ""excluir"". Já perdi 2 projetos meus só nessa brincadeira aí. Queria mt q algum moder competente levasse a sério meu comentário e buscasse corrigir isso. Grato pela atenção.","['capcut', 'estranhamente', 'projeto', 'dizer', 'gravacoe', 'projeto', 'problema', 'gravacoe', 'apresentar', 'problema', 'sequer', 'apagueir', 'celular', 'consigo', 'entrar', 'projeto', 'perder', 'graca', 'restar', 'opcao', 'excluir', 'perdi', 'projeto', 'brincadeira', 'querer', 'moder', 'competente', 'levar', 'serio', 'comentario', 'buscar', 'corrigir', 'grato', 'atencao']",positive,negative
"Esse reconhecimento facial desse app é péssimo! Estou a 7 dias tentando acessar, NÃO SOU LEIGO, faço tudo certo e mesmo assim dá erro, não prossegue, aí bloqueia por excesso de tentativas. 💩. Várias pessoas reclamando da MESMA COISA desse reconhecimento facial defeituoso, e não se importam em resolver. Só mandam resposta padrão inútil. Já li o site que mandam. Minha CNH foi renovada recentemente e DEVERIA estar reconhecendo meu rosto já que foi recente. É UM RECONHECIMENTO FACIAL DEFEITUOSO!","['reconhecimento', 'facial', 'app', 'pessimo', 'dia', 'tentar', 'acessar', 'leigo', 'faco', 'assim', 'erro', 'prosseguir', 'bloqueia', 'tentativa', 'coco', 'vario', 'pessoa', 'reclamar', 'mesmo', 'coisa', 'reconhecimento', 'facial', 'defeituoso', 'importar', 'resolver', 'mandar', 'resposta', 'inutil', 'ler', 'site', 'mandar', 'cnh', 'renovar', 'recentemente', 'dever', 'reconhecer', 'rosto', 'recente', 'reconhecimento', 'facial', 'defeituoso']",positive,positive
Não tenho nada a dizer e horrível só baixei pra a propaganda não aparecer,"['dizer', 'horrivel', 'baixei', 'propaganda', 'aparecer']",positive,negative
"eu vou ser sincera eh gosto muito da shein das roupas e das decorações de casa so que quando temos os pontos com o tempo vai desaparecendo e não deveria acontecer e fora que com o tempo que vc vai comprando,as coisas vão ficando bem mais cara vou dar um exemplo eu tava a colocar 7 coisas no carrinho coisas de 3 euros ate 21 euros e no final ficou td 70 e tals euros agr fiz no celular de um novo usuário e fico por apensad 32,53 euros isso é ridículo desse jeito vou parar de comprar na shein","['sincera', 'gosto', 'sheinr', 'roupa', 'decoracoes', 'ponto', 'tempo', 'desaparecer', 'dever', 'acontecer', 'tempo', 'comprar', 'coisa', 'ficar', 'bem', 'cara', 'dar', 'exemplo', 'tar', 'colocar', 'coisa', 'carrinho', 'coisa', 'euro', 'euro', 'final', 'ficar', 'td', 'tals', 'euro', 'celular', 'novo', 'usuario', 'fico', 'apensad', 'euro', 'jeito', 'parar', 'comprar', 'shein']",negative,negative
"poderia ter a opção da bandeirinha de adicionar aos favoritos igual no tik tok normal e responder a pessoa sem marcar a mesma e as setinhas para deixar a tela inteira novamente, aí ficaria bom 👍😁","['poder', 'opcao', 'bandeirinho', 'adicionar', 'favorito', 'igual', 'tik', 'tok', 'normal', 'responder', 'pessoa', 'marcar', 'mesmo', 'setinha', 'deixar', 'tela', 'inteira', 'novamente', 'ficar', 'bom', 'polegar', 'rosto', 'contente', 'olho', 'sorridente']",positive,positive
"Ao lançarem o Threads, antes de eu baixá-lo, meu Instagram, ao abrir fecha automaticamente e diz apresentar falhas múltiplas. Reiniciei o celular, apaguei o cache e nada resolve. Mesmo após baixar o Threads, nada mudou. O outro app funciona bem, mas algo de errado parece acontecer no Insta. Se eu clicar rápido em qualquer outra aba se não a Home, o app funciona normalmente, somente quando vai para a aba Home do feed é que ele apresenta esse bug e fecha, com as falhas múltiplas.","['lancar', 'thread', 'antes', 'baixo', 'instagr', 'abrir', 'fecha', 'automaticamente', 'dizer', 'apresentar', 'falha', 'multiplo', 'reiniciar', 'celular', 'apaguei', 'Cache', 'resolver', 'mesmo', 'apo', 'baixar', 'threads', 'nada', 'mudar', 'app', 'funcionar', 'bem', 'errar', 'parecer', 'acontecer', 'insto', 'clicar', 'rapir', 'aba', 'home', 'funcionar', 'normalmente', 'somente', 'abar', 'home', 'feedo', 'apresentar', 'fechar', 'falho', 'multiplo']",positive,positive
"Nao estou mais gostando do aplicativo, perdeu a essencia. Eles ficam fazendo atualizaçoes que sinceramente NAO TEM PORQUÊ. Ficam inserindo varias coisas sem sentido como as atualizaoes dos status. Eu nao quero saber o que a netflix posta, por exemplo o aplicativo está perdendo o real motivo das pessoas instalarem: por praticidade. Se eu quisesse um aplicativo que copia o instagram, eu mexia NO INSTAGRAM. So queria mostrar o meu descontentamento msm.","['gostar', 'aplicativo', 'perder', 'essencia', 'ficar', 'fazer', 'atualizacoes', 'sinceramente', 'nao', 'ter', 'ficar', 'inserir', 'coisa', 'sentido', 'atualizaoes', 'querer', 'saber', 'netflix', 'pôr', 'exemplo', 'aplicativo', 'perder', 'real', 'motivo', 'pessoa', 'instalar', 'praticidade', 'quiser', 'aplicativo', 'copia', 'instagr', 'mexia', 'instagr', 'querer', 'mostrar', 'descontentamento', 'msm']",negative,negative
"Sempre usei, sempre gostei. Pra mim sempre foi útil e muito bom. Mas nas últimas semanas, não sei se foi por conta da atualização mas está péssimo! Na versão mobile, por exemplo, para mudar as dimensões das imagens ou caixas de texto, ele não muda, aumenta ou diminui o tamanho e só, não dá mais pra fazer como antes além de dar umas travadas (e não é por conta de internet ou do celular pq eu já fiz teste com outros celulares e em outras redes). Não sei o que houve, mas corrijam por favor.","['sempre', 'usar', 'sempre', 'gostar', 'sempre', 'util', 'bom', 'ultima', 'semana', 'saber', 'contar', 'atualizacao', 'pessimo', 'versao', 'mobile', 'exemplo', 'mudar', 'Dimensoes', 'imagem', 'caixa', 'texto', 'mudar', 'aumentar', 'diminuir', 'tamanho', 'fazer', 'antes', 'aler', 'dar', 'travada', 'conto', 'celular', 'fiz', 'testar', 'celular', 'rede', 'saber', 'corrijam', 'favor']",neutral,positive
"Não consigo acesso, estava tudo normal configurado com verificação em duas etapas com autenticação via app e autenticação offline com Google autenticador e também conta ouro, fui entrar e simplesmente da uma mensagem ""Um problema foi encontrado ao tentar realizar seu login, tente novamente"" ao tentar pelo PC pede para autorizar o navegador pelo app gov, como vou autorizar se não está entrando, corrijam esses erros, esse app hoje está interligado a tudo.","['nao', 'com si', 'acesso', 'normal', 'configurar', 'verificacao', 'etapa', 'autenticacao', 'ver', 'offline', 'autenticador', 'contar', 'ouro', 'entrar', 'simplesmente', 'mensagem', 'problema', 'encontrar', 'tentar', 'realizar', 'login', 'tentar', 'novamente', 'tentar', 'pedir', 'autorizar', 'navegador', 'gov', 'autorizar', 'entrar', 'erro', 'app', 'hoje', 'interligar']",negative,positive
